mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
ALG2|85365	884.55440040633	820.270891930555	64.2835084757751	0.000804866204163203	0.00122007590354952	0.109549831729062	2.02692386805611e-29	8.65370357319239e-07
ALG3|10195	1112.16808618745	516.406301382147	595.761784805305	3.24603377504028e-109	2.56324305520585e-107	6.37212065519568e-49	3.79315835333671e-33	4.5893042345512e-07
ALG5|29880	667.007735521571	608.98297108644	58.0247644351313	5.82331016529897e-05	9.6131206081654e-05	0.315636428494194	1.59339938670841e-40	0.0033743977554798
ALG6|29929	422.45066188276	278.226661596555	144.224000286205	1.57317192232591e-41	1.5135329305189e-40	3.87973559373457e-25	3.68963940678992e-33	4.96672576308595e-08
ALG8|79053	1404.54353514521	757.651493070329	646.892042074877	7.31607893588192e-21	2.85998508439817e-20	7.74483502122472e-14	7.03799499101589e-53	7.37192722214453e-08
ALG9|79796	520.349539556797	673.442554652051	-153.093015095254	3.30841364322704e-18	1.13644036321055e-17	1.14927011726909e-21	4.62996585944789e-21	6.02303355635607e-07
ALKBH1|8846	269.762657707528	236.636902388443	33.125755319085	4.64443486289229e-09	9.85682160120339e-09	0.000161585254659829	7.92210808965788e-21	0.00204016394626403
ALKBH2|121642	330.253933436715	257.909906975602	72.3440264611138	7.45348425195074e-09	1.56357908630633e-08	4.19674383036699e-07	1.05318180812522e-33	6.13956591555544e-06
ALKBH3|221120	312.497706612065	369.278912287203	-56.7812056751378	1.93491705329003e-11	4.64683378419671e-11	1.79384880040126e-08	1.74769543325336e-16	6.86071185218772e-06
ALKBH4|54784	274.030831036787	202.350542828781	71.6802882080061	2.97584612790795e-17	9.74746280345855e-17	5.5535164042506e-14	1.00956693253635e-27	5.49354705304783e-06
ALKBH5|54890	2218.1586854615	2244.31207773042	-26.1533922689241	0.730220779790884	0.75775399696167	0.0537606017108754	1.67262559508835e-39	2.71631416024253e-20
ALKBH6|84964	132.615562589553	65.1932245749809	67.4223380145718	2.09813418983634e-69	5.14657025705256e-68	2.18151469428807e-34	2.78285364403279e-36	4.08882682583513e-08
ALKBH7|84266	644.517928122935	432.342017746279	212.175910376657	2.64796538526677e-11	6.31861661144957e-11	3.96109768210226e-08	6.0676182574482e-43	9.36742012811017e-13
ALKBH8|91801	222.759600909138	275.042019601812	-52.2824186926743	6.76244381802374e-13	1.74817091447803e-12	1.12391646393586e-14	4.56283795319941e-31	0.579559834225014
ALK|238	7.33888447879271	15.0865452211963	-7.74766074240362	6.70106305252484e-06	1.18073743161163e-05	2.72597695938685e-30	7.6365706872577e-56	2.22528589387098e-13
ALLC|55821	0.282602326834405	0.583375037802738	-0.300772710968334	0.00072178694009513	0.00109811097940668	9.27313852551229e-09	5.28156809833067e-54	1.11134391060287e-13
ALMS1P|200420	5.30706156150926	4.52163043314608	0.785431128363178	0.061006808716447	0.0774937072175569	0.503510250098442	1.50305210058599e-38	7.94225773439129e-08
ALMS1|7840	906.988574334318	815.297168821748	91.6914055125704	0.000260228190388143	0.000409060943025722	0.0966907304990121	5.53749927061834e-17	0.5530833422791
ALOX12B|242	3.37997558759442	1.65135701660643	1.72861857098799	0.000680803672995203	0.00103783636844851	0.0178961962947194	1.20881283794685e-56	4.75031215124046e-10
ALOX12P2|245	22.7805667044835	21.1703165089347	1.6102501955488	0.444331783776337	0.483238470850301	0.0076438215809569	3.64077776847151e-41	3.33019745971742e-08
ALOX12|239	9.12483670434968	5.58313646132873	3.54170024302095	0.0236536052959671	0.0314773250150052	4.81199800006652e-15	1.73967223260638e-57	0.00155856035085101
ALOX15B|247	1147.9273451171	2731.75839635005	-1583.83105123295	0.112483353247938	0.137357742552395	5.85397546859618e-06	1.99552941917903e-56	2.84477724570734e-21
ALOX15|246	52.3129984119113	77.5349104001649	-25.2219119882535	0.0932480284075431	0.115315942129579	0.00202664217639844	1.957181167099e-51	3.23347595370332e-17
ALOX5AP|241	390.436087254775	326.076196836742	64.3598904180334	0.000489944678914443	0.000755014201215374	0.112854567960132	5.58700460880086e-31	8.51795515611959e-07
ALOX5|240	466.193591062922	482.803344353629	-16.6097532907065	0.538243691866242	0.575826233010568	0.0136724965050715	1.63699876833222e-33	0.00060553615047893
ALOXE3|59344	21.7878209561893	10.2089285288677	11.5788924273216	3.86356214303029e-13	1.01202850674349e-12	0.372460088513805	1.89142622029306e-50	4.9148476274349e-05
ALPI|248	0.834639608640737	0.00554077623363214	0.829098832407105	0.230698982503308	0.267295756759335	0.0340591466414269	2.80642662647603e-59	1.6303810177227e-23
ALPK1|80216	509.691564000307	691.722785271107	-182.0312212708	1.04734246407013e-16	3.324518882162e-16	6.91439635187453e-19	3.18363196875988e-29	0.5491463346869
ALPK2|115701	55.6170317019011	80.1354047131454	-24.5183730112444	0.626533511706009	0.660370631389499	1.81588930844305e-06	8.02793766496743e-39	3.0822836285586e-23
ALPK3|57538	176.517400254888	963.275737124108	-786.758336869221	0.0016061545887348	0.00237784538948039	6.91326708899109e-23	8.98713908313707e-46	9.90529952297508e-21
ALPL|249	465.703747103969	1107.49338640813	-641.789639304159	2.78261466958094e-15	8.18713983679655e-15	3.11163559989764e-40	3.37770809257155e-54	4.55230290679359e-08
ALPPL2|251	0.31110067066744	0.0550642095534493	0.256036461113991	3.37764626749495e-05	5.67204772762464e-05	0.0312461191594201	6.43550454949475e-56	5.63668508993941e-23
ALPP|250	2.07044036738193	0.0956856200725488	1.97475474730938	0.000118762539692621	0.000191585896317215	0.00962670098300506	9.73553999967844e-58	2.84260492555413e-21
ALS2CL|259173	174.303658206531	338.682892829717	-164.379234623186	2.7146367223945e-31	1.73356785528714e-30	1.99811226543916e-36	1.80843773881975e-40	0.391003607102484
ALS2CR11|151254	6.24514195228885	11.8895006580401	-5.64435870575125	2.09705934192188e-10	4.79504681467848e-10	1.64231665743279e-29	4.10710553250519e-50	3.09227428729552e-08
ALS2CR12|130540	3.35834452910696	4.44666182305889	-1.08831729395193	0.00306537176630834	0.00443517602072421	3.69485181196553e-09	5.16657324454261e-47	6.47506746987125e-08
ALS2CR4|65062	598.879363237741	1289.62219701444	-690.742833776702	2.87120684805737e-31	1.82957007440925e-30	7.56367044193771e-49	3.219115070334e-33	0.0156119549833923
ALS2CR8|79800	136.969077699966	234.84023816845	-97.8711604684842	1.25173768661292e-18	4.39156296032979e-18	4.0799322475603e-25	2.11072303709604e-19	0.0458399065562567
ALS2|57679	617.073740509131	703.486362415841	-86.4126219067105	1.0952074489179e-07	2.15215391785351e-07	1.04933282550483e-08	2.9899000126292e-18	5.17391731652663e-06
ALX1|8092	3.47079267780099	4.74959420884541	-1.27880153104442	0.130529072346065	0.157696386038429	9.13775917370044e-16	6.79512267772514e-55	6.57976107093031e-17
ALX3|257	25.3870009830371	27.370560533717	-1.98355955067985	0.165766262375632	0.196941561994914	5.95920590216371e-11	1.35952778563065e-48	0.742808972294025
ALX4|60529	7.68526361112266	39.4271532841774	-31.7418896730547	2.09773969858857e-10	4.79606834651692e-10	4.14631698674142e-41	1.80776593173118e-56	1.27091911227441e-14
AMAC1L2|83650	0.813183686405787	0.770728470492368	0.0424552159134195	0.612289149610894	0.647184335392364	0.695698655791078	7.36692844479347e-38	2.03474104727809e-10
AMAC1L3|643664	0.422138549400794	0.40147005605999	0.020668493340804	0.707660665965466	0.736726389784341	0.568588574476316	5.11499516517971e-41	2.63436431494071e-12
AMAC1|146861	0.0849782138645732	0.138408750903425	-0.0534305370388521	0.182588751486735	0.215357595034995	0.0959536540651665	3.05958660888173e-51	8.83964649402031e-20
AMACR|23600	442.401564794869	291.988006647842	150.413558147027	8.13979122092977e-40	7.34584850799601e-39	2.27334662959893e-17	4.82836437011019e-32	0.000870540497927302
AMBN|258	0.690604601886589	0.139351671215646	0.551252930670943	0.378269116745272	0.41704667790233	0.550293097963052	2.59425403338928e-59	7.51827157873951e-21
AMBP|259	43.6845385364181	18.6053146220136	25.0792239144045	0.00182296273866374	0.00268700179391954	0.19909263001062	3.72579857404415e-57	1.83828071466162e-18
AMBRA1|55626	997.090500512109	932.368297679607	64.7222028325015	0.00460725097978778	0.006564293536851	0.0162791835527308	4.34403358244788e-24	0.258186673193287
AMD1|262	1776.26412373864	1901.49280824398	-125.228684505334	0.0888733340606556	0.110291248887773	1.04409590493074e-08	2.01211571704439e-41	1.31482566616824e-06
AMDHD1|144193	28.9406126609769	18.9392346120787	10.0013780488982	1.023491136771e-05	1.77973206818374e-05	0.000141732927046379	8.61831129766965e-51	1.17426817853927e-07
AMDHD2|51005	322.865425051299	177.000042335516	145.865382715782	3.6976026463201e-34	2.68157823848809e-33	1.90238594559569e-20	1.16429006072606e-39	2.39331243104224e-09
AMELX|265	0.524623869761972	0.0117253167553215	0.51289855300665	0.194462955167454	0.228404973257608	0.445121203730437	3.18491367436375e-59	4.04870492248763e-23
AMELY|266	0.00160320563736554	0.0384644455625546	-0.0368612399251891	0.339073558906717	0.377563685753	0.397399054316703	3.26133006718865e-59	1.60093198030752e-23
AMFR|267	3960.95288675954	3256.92982651443	704.023060245107	2.69894120999964e-11	6.43651550499508e-11	0.907106829128216	7.11181718461736e-37	1.53061245513576e-06
AMHR2|269	1.52188687970839	1.33125326422338	0.190633615485013	0.628729663623563	0.662447332641659	0.568972801302069	1.81943890391093e-49	1.29621448788712e-21
AMH|268	21.8259281249032	3.14099150508013	18.684936619823	4.56750181913143e-46	5.14119407064624e-45	1.14270825980297e-18	4.77938882185807e-47	1.0790637749272e-12
AMICA1|120425	176.209198148699	188.967753629578	-12.7585554808798	0.378483244072185	0.417193143135726	0.000122911940533486	5.25773498189528e-40	4.50320040695897e-11
AMIGO1|57463	97.1178546590004	165.935579867807	-68.8177252088062	2.15502176498573e-25	1.04795717330464e-24	6.98749845312351e-31	2.48430170653546e-29	5.80829714509219e-06
AMIGO2|347902	1148.86781091999	2406.59068791908	-1257.72287699909	1.3010075801669e-14	3.69344394751196e-14	8.78105020689931e-30	7.20173796032524e-50	0.000202933244981733
AMIGO3|386724	122.445682761773	57.0136707030334	65.4320120587396	3.46617717308678e-61	6.5049436508816e-60	1.15286604787797e-31	1.5211949233884e-39	1.82656828403058e-08
AMMECR1L|83607	838.776615480849	922.045222605715	-83.2686071248655	3.60132020260819e-08	7.2795810849413e-08	8.83117996952699e-08	1.60645131403717e-27	0.248069341732437
AMMECR1|9949	475.066756595537	246.798093331703	228.268663263834	1.99054509119643e-65	4.37089639223036e-64	6.18730641833543e-25	9.91955180725571e-33	0.00471159336998588
AMN1|196394	222.92487617971	200.30317846392	22.6216977157893	0.00125104880970938	0.0018701968189998	0.623147150174217	3.86070659920615e-29	3.91192207281001e-06
AMN|81693	3.35261979282893	2.56018441972065	0.79243537310828	0.408435975983423	0.447208096790339	0.0211255765542204	1.87782790625673e-54	1.96655550675562e-22
AMOTL1|154810	1000.42596173847	2805.96589350152	-1805.53993176305	7.01000736819984e-43	7.08977641756212e-42	1.40192673059378e-55	4.25156973909332e-33	3.13649607650735e-10
AMOTL2|51421	1436.19649608435	4020.16961316045	-2583.9731170761	2.34676166195391e-33	1.64835318787464e-32	2.38733080318764e-56	3.50715258541206e-28	0.000251674119981348
AMOT|154796	837.114438704785	1320.89964951097	-483.78521080619	3.86301301208197e-06	6.90987281329978e-06	1.04299598449488e-23	5.4466982004657e-37	1.46549452469896e-20
AMPD1|270	8.54156351125326	209.314087162962	-200.772523651709	0.231315164292298	0.26793408395403	5.02735145752461e-29	1.73189136640224e-54	2.11774913038384e-23
AMPD2|271	759.028689400948	615.74445111613	143.284238284818	1.83310555894995e-13	4.88772600400018e-13	1.59859049909948e-05	3.80747615673642e-31	0.806267553106387
AMPD3|272	287.440275710591	244.244716698414	43.1955590121777	3.2935607026518e-05	5.53673092492787e-05	0.0256274587141435	6.2909272810916e-26	5.3338223401758e-09
AMPH|273	187.586206389475	160.726646187952	26.859560201523	0.389466650516107	0.428242277300032	0.191955376538437	6.65507498673946e-52	9.5540147545286e-20
AMTN|401138	17.8690000501346	0.813782208003007	17.0552178421316	0.0010325284002849	0.00155223259766048	0.615158390702098	3.79987426379768e-58	1.22927923407326e-16
AMT|275	87.6090871921555	188.019536499722	-100.410449307567	2.11365998073224e-21	8.52062695158327e-21	2.90267533986879e-34	1.29622232438161e-39	1.65166451642131e-08
AMY1A|276	51.6081318323437	21.5709630609965	30.0371687713472	0.000319302776799802	0.000498638876586046	7.82799053518373e-22	3.75464250675053e-56	9.57380700529004e-14
AMY2A|279	11.9927373646999	2.74486429377366	9.24787307092625	0.224270406754938	0.260523691359377	2.2366083648983e-12	3.46793280547009e-59	2.05295523807797e-07
AMY2B|280	142.010551713086	345.854493336235	-203.843941623149	1.02530390414118e-32	6.98424500860074e-32	2.62531591293807e-43	2.1826674454167e-50	0.0479673883110368
AMZ1|155185	69.066644096163	10.4720842086896	58.5945598874734	2.2676110375814e-58	3.89266908131971e-57	7.39677833330121e-23	4.78969229242119e-43	7.20353365143694e-14
AMZ2P1|201283	226.247125960538	232.912332102497	-6.66520614195906	0.3119394473411	0.351756401019395	8.37336300497726e-06	7.24369124087604e-38	0.000368419607363613
AMZ2|51321	1788.71476790848	1262.14713693723	526.567630971257	1.21086197039874e-28	6.84100360876622e-28	1.23886271489247e-13	2.58211683658703e-41	1.61592555040966e-08
ANAPC10|10393	122.549381131117	144.327480376565	-21.7780992454483	4.63101931009437e-10	1.03741906661808e-09	4.51915780271163e-14	1.07920319990462e-30	5.41144370281549e-09
ANAPC11|51529	1449.77174534749	641.029750836911	808.741994510578	1.80827679384238e-57	2.99642702618062e-56	7.83152642439418e-37	2.37109384247495e-40	3.92884663792592e-12
ANAPC13|25847	1275.16415158338	1204.57909572493	70.5850558584507	0.0327471202933675	0.0429385059869158	0.225001843528537	3.69187927786397e-20	7.23706032507314e-14
ANAPC16|119504	2063.28229128705	2587.5335537564	-524.25126246935	8.63344397041227e-19	3.05398411710087e-18	5.11149739258427e-23	2.44043246486068e-30	2.29898541531378e-09
ANAPC1|64682	719.802724671074	817.001228225323	-97.1985035542483	7.4812709112592e-05	0.000122574393966214	5.59013588951214e-07	2.25573100458466e-27	0.0157674729440694
ANAPC2|29882	752.666964201957	608.207339286581	144.459624915375	3.39441711833426e-11	8.05394404906053e-11	3.19426602628384e-05	5.93153146066186e-24	0.141502510957854
ANAPC4|29945	431.817628943576	583.073724480374	-151.256095536798	9.90112386396348e-30	5.87005411640295e-29	3.52675412488313e-34	2.01459635583438e-15	0.201880854966147
ANAPC5|51433	2494.26856737235	2305.69499986215	188.5735675102	6.50537935762571e-07	1.22063556563163e-06	0.00224951510141572	3.26593071409614e-28	5.7496628812299e-08
ANAPC7|51434	1226.67979886465	858.180239830061	368.499559034584	1.08267244436111e-78	3.62025210996383e-77	2.2740444636479e-37	3.44446852742077e-27	0.523850877906905
ANGEL1|23357	539.40378883958	622.20809358613	-82.8043047465494	3.43772165899508e-09	7.34289048905826e-09	1.3503182319104e-09	9.1488339865754e-23	0.182986146769302
ANGEL2|90806	856.641015537499	693.07433186428	163.566683673219	3.69285467958549e-17	1.20460755364744e-16	2.32345880400181e-07	1.32211859456702e-20	0.0294325054109359
ANGPT1|284	93.8446902070861	651.096760906206	-557.252070699119	1.69373422308763e-15	5.0324250845459e-15	2.20275050818798e-52	1.634817413221e-52	4.17347496673604e-11
ANGPT2|285	295.554947961182	409.967618655018	-114.412670693836	2.80856191662771e-05	4.74667309106713e-05	2.9627478994799e-07	1.78397607774233e-36	2.46777906666959e-08
ANGPT4|51378	1.69807360331713	24.6893513095291	-22.991277706212	5.83198150004636e-12	1.44121824960823e-11	9.77900140983165e-58	1.10121079993841e-49	1.6453964864534e-15
ANGPTL1|9068	60.7222835495959	593.675911159713	-532.953627610117	5.31199485172968e-24	2.42410683042592e-23	3.1714258557832e-59	4.59473368737036e-46	2.38340422039385e-07
ANGPTL2|23452	1502.35393272882	5326.8873966045	-3824.53346387568	2.15312585161398e-21	8.67631537968336e-21	4.67450705307916e-45	2.21045455217489e-32	7.63631552703556e-07
ANGPTL3|27329	0.528191561959001	2.57596587480939	-2.04777431285039	0.0520338720189254	0.066606859930205	0.00581486289805228	2.67128912055752e-55	6.25848979542211e-22
ANGPTL4|51129	383.955467374196	1405.70870625586	-1021.75323888167	3.6463392608513e-15	1.06672828960584e-14	3.86571757330751e-37	3.09528721859574e-49	5.32433550896533e-09
ANGPTL5|253935	1.77172756400534	39.0758198979523	-37.304092333947	9.633074639691e-08	1.90041948138268e-07	2.02534071982307e-41	3.39700307804131e-56	3.55893824584897e-16
ANGPTL6|83854	6.3639765699376	1.95738125129282	4.40659531864478	3.88408691397915e-38	3.30203678802923e-37	7.32288277302204e-24	7.21264398393756e-43	1.10459131748341e-13
ANGPTL7|10218	9.73714641003524	202.826874959928	-193.089728549893	8.22980139000931e-18	2.76857369061578e-17	3.30587354208353e-59	2.34193841400512e-55	4.69091811915231e-09
ANG|283	327.442475650645	506.265994188594	-178.823518537949	3.13687241781901e-12	7.84065347093281e-12	4.64538155924469e-20	2.6526038471516e-43	6.36849104386142e-08
ANK1|286	137.303467060607	113.982807102734	23.3206599578731	0.790697026674319	0.813308369845961	0.00104319836981607	9.07964604442729e-57	2.2633994209668e-23
ANK2|287	271.561371490638	1421.54366004612	-1149.98228855548	2.07530881554647e-19	7.57209264119149e-19	2.76762784965301e-49	9.7314923977907e-40	3.93142281531506e-09
ANK3|288	1138.14872651815	1159.82078967158	-21.6720631534283	0.744705439298209	0.771070017360005	0.127147278195141	9.79831824681445e-39	0.00136614493963212
ANKAR|150709	25.5096825048444	54.7931624500718	-29.2834799452274	3.55910168044253e-27	1.87171917523477e-26	3.34293024192146e-42	9.8768418313709e-35	0.00489465974958043
ANKDD1A|348094	63.4853638677391	195.733725845012	-132.248361977273	1.79620836763431e-19	6.57947439712758e-19	1.44118249842692e-47	1.13864822835816e-37	3.46195421181309e-09
ANKFN1|162282	8.50990840633261	8.811410992152	-0.301502585819392	0.898542509684057	0.911326199986334	1.68245461149952e-08	2.92539363686007e-56	2.61290136949933e-19
ANKFY1|51479	1639.99809306274	2266.95486729334	-626.956774230604	1.10593436050838e-34	8.19708965906048e-34	9.5854150502156e-31	9.59546488208329e-12	0.217634661211814
ANKHD1-EIF4EBP3|404734	1012.61832875264	1010.61603175846	2.0022969941798	0.950414736935681	0.957080879145893	0.0808954218864025	2.54616800456862e-21	0.97842099667438
ANKHD1|54882	2315.89366154039	2502.26846768644	-186.37480614605	0.0149942190420362	0.0203831232968315	0.00272575389672566	1.96643348736736e-17	0.135763050651724
ANKH|56172	1868.95762387717	1994.7305220295	-125.772898152327	0.0723981403195244	0.090995177159483	1.49860269781514e-06	8.42503535106037e-40	1.14456495774177e-09
ANKIB1|54467	1613.34558178481	1463.96991060016	149.375671184651	0.000208451531677117	0.000330276153485328	0.106260742676202	1.33440117228988e-20	0.0100084262291836
ANKK1|255239	13.5802398473883	35.6739765418482	-22.0937366944599	1.07128393669046e-16	3.39946375644387e-16	1.19751791256867e-25	6.56626451346132e-45	0.000868199262354988
ANKLE1|126549	18.3276206283027	11.591564003553	6.73605662474966	2.49537597049009e-05	4.22885382171952e-05	0.147422900341313	2.17867175698036e-53	7.97012881434781e-10
ANKLE2|23141	1655.36231265516	1576.0445887508	79.3177239043573	6.33505493806272e-05	0.000104335803732846	0.481196197785817	8.15326406169897e-28	0.700183127617319
ANKMY1|51281	266.048771886008	217.940096629641	48.1086752563664	2.38229390390109e-11	5.69393203038339e-11	0.0151787552176317	1.04213824660928e-24	0.968108166214374
ANKMY2|57037	415.649136399619	679.234252546175	-263.585116146555	1.33004380009784e-51	1.80007444033017e-50	1.43906614640564e-45	8.48160184721e-25	0.228540864684224
ANKRA2|57763	304.250737528124	331.252886415742	-27.0021488876179	0.00496992546274783	0.00706239892550357	0.00763738155922176	3.2253190380227e-12	0.0200812528404057
ANKRD10|55608	1475.0271450903	1386.89541825565	88.1317268346495	0.0149684921463702	0.0203494975670193	0.629168029394022	6.09974791903179e-27	5.14177673671279e-05
ANKRD11|29123	1881.27425578402	2362.20608050325	-480.931824719233	8.07834521358112e-17	2.58062090524403e-16	5.53936569095025e-19	1.19347863327666e-30	0.405081637840992
ANKRD12|23253	1216.55430584304	1721.1325083307	-504.578202487662	6.4949727051847e-15	1.8741853072403e-14	8.22289496903171e-18	1.8169682001281e-17	0.529149288874675
ANKRD13A|88455	1051.0575750388	1370.87347320989	-319.815898171087	5.49987252492229e-16	1.67757959900727e-15	2.51299544099321e-21	2.1971798047698e-32	0.901744014323089
ANKRD13B|124930	254.072483730361	135.075111606564	118.997372123797	4.54327273826232e-37	3.72515705228689e-36	1.03959115937542e-09	1.73139603367201e-43	2.49883628201764e-05
ANKRD13C|81573	587.672990886922	641.672236140993	-53.999245254071	4.61768711549653e-05	7.68466678838123e-05	2.06612434865721e-06	1.70983380035824e-24	0.00949276833762502
ANKRD13D|338692	766.639678904131	398.830101879301	367.80957702483	1.86447496024574e-54	2.79821165269044e-53	2.2763795322378e-28	2.47896448986789e-35	1.90999136828468e-08
ANKRD16|54522	201.917681761192	156.73711329046	45.1805684707312	3.3959820981287e-16	1.04736230218838e-15	2.60659424445317e-07	1.33068466085769e-34	0.332023725316062
ANKRD17|26057	2861.68426068118	3196.02583933469	-334.341578653515	0.00143715079477909	0.00213657805703182	2.78573510540879e-05	3.80892592635408e-31	0.129914790464201
ANKRD19|138649	65.209802207891	44.3342823205782	20.8755198873127	3.91193385738686e-11	9.25405162184693e-11	3.24743526653158e-06	1.09407821791847e-45	1.10896943044225e-08
ANKRD1|27063	21.5253371559021	70.5306221885706	-49.0052850326685	0.463761947380129	0.502506678365074	0.292717010374284	6.83989401081191e-57	1.72170579092481e-23
ANKRD20A3|441425	7.81310782732844	15.8891164410312	-8.0760086137028	4.44163936948701e-10	9.95755600512534e-10	1.01113773170948e-24	2.51887678872684e-53	1.25130586072475e-08
ANKRD20A4|728747	1.55265038512379	2.63626094061136	-1.08361055548757	0.00850504111990757	0.01182321072739	4.85726896404377e-09	9.61931809205313e-58	3.6344525845443e-12
ANKRD20B|729171	6.70771625674162	8.43565024975664	-1.72793399301502	0.00421356996544522	0.00602261243111639	1.47566574254521e-13	4.70913364969066e-51	1.74081220476013e-06
ANKRD22|118932	222.8465997009	54.9560197930174	167.890579907882	1.313028238821e-82	4.84852208115719e-81	2.2927211706619e-30	3.54322812890447e-37	6.20869320339517e-07
ANKRD23|200539	48.7779571125459	381.572915369323	-332.794958256777	0.34133235700659	0.379893458107134	0.000143199664522435	4.21544140636941e-57	1.68679352730284e-23
ANKRD24|170961	35.8549201804692	28.4752328573102	7.37968732315897	0.000405615529422684	0.000629027300746063	0.189268321217261	6.40734963205291e-42	1.83728822199166e-07
ANKRD26P1|124149	1.44180061179032	1.36858776541169	0.0732128463786266	0.912343560279271	0.923043691720974	0.164852778145074	1.51901001351541e-58	2.52933207552629e-21
ANKRD26|22852	316.745923631385	295.911767073642	20.8341565577429	0.113900740710179	0.138915059256307	0.219529843122632	8.30332592426179e-36	0.00178758376471619
ANKRD27|84079	923.212854093169	835.601731544455	87.6111225487143	4.01578331347479e-06	7.17688433225548e-06	0.34546528960713	6.38225980492323e-40	0.0589622114494234
ANKRD28|23243	1377.32332843156	1404.41516571455	-27.0918372829924	0.47354919986785	0.512273492938871	0.0147341536668955	6.19338406250167e-30	0.000126580684322698
ANKRD29|147463	62.2060695079941	291.257047786584	-229.05097827859	1.65681595693077e-62	3.28023996255985e-61	1.98916322602442e-61	1.70039548893141e-54	0.643606624051703
ANKRD2|26287	4.21368877189535	54.0636008460043	-49.849912074109	0.342914209769053	0.381447236320552	0.0248512972004506	1.95525708710551e-54	1.65588451781588e-23
ANKRD30A|91074	798.979578567331	551.215159684384	247.764418882948	0.000366459956972344	0.000570372934318793	0.611379576562712	7.26486343500121e-39	6.01630344844862e-12
ANKRD30B|374860	247.133560463851	53.3516601735752	193.781900290276	6.03462764714325e-17	1.94226274060978e-16	0.0862031413442515	7.31833680938048e-53	8.50493446058064e-14
ANKRD31|256006	2.31336221334255	3.457834175959	-1.14447196261646	0.000161639053274565	0.000258277796153793	2.91155926216893e-08	2.58668185943709e-44	8.15783962387358e-09
ANKRD32|84250	195.201804178475	151.789880892841	43.4119232856344	2.10856994711621e-13	5.60401936365605e-13	2.34468537981141e-07	9.36926126995823e-27	0.00145042446581371
ANKRD33|341405	0.656758271210766	0.905857765385578	-0.249099494174812	0.181777304690318	0.21447444644543	7.07309463042677e-18	4.01094599039424e-58	7.0889697995309e-10
ANKRD34A|284615	28.116538245015	21.8065364644427	6.31000178057237	6.98524386739074e-05	0.000114694531223128	0.102990618609451	6.30836411025032e-50	1.34228950545665e-09
ANKRD34B|340120	6.36035620059553	1.76177501561251	4.59858118498302	1.02582642845075e-08	2.13559545756665e-08	0.250188168329151	5.23412095855409e-55	4.15432749453207e-12
ANKRD34C|390616	1.70457905238521	2.66368216318657	-0.959103110801366	0.0665010750158561	0.0840360418015967	4.90762129936332e-08	2.37703132998943e-54	1.03389172690287e-17
ANKRD35|148741	78.4003554213305	194.947299695031	-116.5469442737	2.61898102019166e-27	1.38511847824717e-26	4.83008458619446e-46	7.85669637511532e-53	4.3682909070444e-07
ANKRD36BP1|84832	141.580425938402	164.608086917351	-23.0276609789489	0.0146181716864416	0.0198969559065455	1.28533932436572e-08	1.39198207186564e-42	0.0322471148958317
ANKRD36B|57730	33.8131858939907	52.6492282872302	-18.8360423932395	1.73426973427592e-06	3.17120519366039e-06	3.89179239113598e-08	1.35339538277626e-32	1.54829734449977e-07
ANKRD36|375248	167.140881026465	250.620816010638	-83.4799349841729	7.26444645999078e-11	1.69715919742912e-10	3.39028999953938e-15	1.11130496035279e-26	3.80823772329463e-05
ANKRD37|353322	111.262306572635	138.778591298358	-27.5162847257226	0.00156934477428778	0.00232536212188961	1.77295623184886e-06	1.53834659282498e-43	1.69354818603038e-09
ANKRD39|51239	190.89465220493	107.36393560755	83.5307165973795	2.93474743556615e-49	3.68747243571656e-48	1.19002068203572e-26	3.85014921236505e-39	5.25167496924677e-10
ANKRD40|91369	1465.55049877167	2473.98973652762	-1008.43923775595	1.85807063415279e-13	4.95236248082449e-13	9.80864744368421e-31	3.68690661716371e-43	3.52155974803246e-10
ANKRD42|338699	342.644304309273	276.14394420633	66.5003601029427	6.07810867343756e-14	1.6640838668402e-13	0.0158431740961426	1.10494499093685e-29	0.642272639259531
ANKRD43|134548	210.443392604428	61.8019248775496	148.641467726878	2.22655804188748e-27	1.1809212905707e-26	0.70935404952842	1.81120770822343e-46	2.01890039786024e-13
ANKRD44|91526	82.0631629655707	99.7469421738408	-17.6837792082701	0.00128716013466398	0.00192166119290184	2.11471226849832e-07	1.76970271369284e-37	3.45879684973955e-09
ANKRD45|339416	11.6667467990378	13.7841069029132	-2.1173601038754	0.061071905537485	0.0775667981806436	7.82459278243165e-21	9.62222290839307e-52	3.64786242453476e-07
ANKRD46|157567	555.509506458264	682.263264159745	-126.753757701481	6.67451677739276e-06	1.17626183653777e-05	1.0683395959927e-12	1.45087865113055e-39	2.39208037352564e-09
ANKRD49|54851	280.933586006644	300.218338781265	-19.2847527746205	0.0412268163537028	0.0534732305614929	0.00173512023449281	1.53879486007524e-39	2.8313752798483e-06
ANKRD50|57182	1847.99475676395	1218.48585039804	629.508906365915	1.11319872663682e-15	3.34138641178079e-15	0.000150578458345471	1.59484032234899e-49	4.95244303442205e-07
ANKRD52|283373	1522.19172540216	1275.54856705656	246.643158345597	1.22160137990009e-11	2.96497946624882e-11	0.000197320252367731	5.96029738170342e-22	0.988630037504082
