	Estimate	Std. Error	t value	Pr(>|t|)	idx	beta	pval	cilb	ciub	i2	tau2	Symbol	coef	exp(coef)	se(coef)	z	Pr(>|z|)
ENSG00000160957.11	0.121375819893698	0.009470858562223	12.8157145517765	5.9100966574291e-32	12907	1.82101885641226	5.45875871774371e-18	1.4080851333667	2.23395257945782	98.3089334531982	0.964409519885253	RECQL4	0.482775238628716	1.62056562352361	0.177765181315238	2.71580314579486	0.00661152169438317
ENSG00000278259.3	0.212268930554089	0.0184221446682842	11.5224874397786	7.12204217709839e-27	12915	0.957461740029303	2.35369180006553e-13	0.701341690878111	1.2135817891805	98.0915517159811	0.371230788263871	MYO19	0.495224448407489	1.64086648759914	0.177607592847293	2.78830674110472	0.00529843496669417
ENSG00000106462.9	0.159978099594406	0.0103424281336133	15.4681374168288	5.10109756098088e-43	13187	1.89849405467729	1.45622097041729e-14	1.41470468364478	2.38228342570981	98.6652619270193	1.31386252169201	EZH2	0.609118189577004	1.83880920253128	0.180096071605302	3.38218476476236	0.000719117597145663
ENSG00000188486.3	0.122802946432341	0.0141296658172118	8.69114301930277	8.17394123323929e-17	13284	1.08704911121882	4.83331179913396e-19	0.848088646706733	1.3260095757309	95.5566641989685	0.28943677058076	H2AFX	0.565743466928831	1.76075636034309	0.180668504942756	3.13138954190208	0.00173981220056508
ENSG00000143476.16	0.112315615304915	0.00719423611413941	15.6118889515138	1.22941168302773e-43	13967	2.39495251255574	5.25154437259269e-21	1.89580227639365	2.89410274871784	97.2383974415578	1.34993768836762	DTL	0.474877931220537	1.60781792113519	0.178138075474016	2.66578568313884	0.00768086408910366
ENSG00000011426.9	0.103857214719906	0.00653440425119026	15.893907191461	7.46709689342002e-45	14078	2.3163421629886	9.34573039570463e-14	1.70693974779918	2.92574457817802	98.2356181967394	2.05262728007755	ANLN	0.635289630819954	1.88756876038386	0.179787853328454	3.53355145555548	0.000410016269375294
ENSG00000146670.8	0.124406071007948	0.00742146040111715	16.7630175577331	1.23938257294612e-48	14142	2.23069877142256	6.88563997784408e-21	1.7643668661438	2.69703067670132	97.8597994650069	1.17137195351667	CDCA5	0.769401391007803	2.15847378516462	0.182201026158506	4.22281590411275	2.41268884191306e-05
ENSG00000182481.7	0.157833158152584	0.0146459698445125	10.7765590007493	4.56642238803164e-24	14562	1.22268534884771	1.20203197558741e-11	0.869229470751349	1.57614122694407	98.3421742950515	0.687455056472659	KPNA2	0.849018921259106	2.33735259974341	0.183555517003195	4.62540671683722	3.73864041816637e-06
ENSG00000165304.6	0.104154487627551	0.00585281130758577	17.7956339533034	3.58250998744616e-53	14955	3.00237362688148	7.52938681195864e-19	2.33871144728049	3.66603580648247	98.2395150281125	2.42490489416229	MELK	0.540723748113369	1.71724926845426	0.178365918875399	3.03154185240457	0.00243308187728431
ENSG00000125970.10	0.199593186336068	0.0242331735557957	8.23636185646567	2.28681946579085e-15	15035	0.512924372771376	2.04902048664681e-16	0.390611259633361	0.635237485909392	95.3840328642133	0.0746694757342611	RALY	0.611913024571246	1.84395555909707	0.182277066350271	3.35704889717377	0.000787791791793075
ENSG00000111206.11	0.106390796874224	0.00690424388700266	15.4094783752507	9.10745136206168e-43	15159	2.62576537454203	3.71637308541796e-18	2.03334966585873	3.21818108322534	98.4477696235964	1.95278535595669	FOXM1	0.580306027234693	1.78658509079426	0.178789230411369	3.24575493668993	0.0011713962907277
ENSG00000087586.16	0.140144618962291	0.00914223228746726	15.3293653623754	2.00808944609234e-42	15164	1.96705226751278	2.70879158156758e-18	1.52507784368337	2.40902669134219	98.5250197485053	1.07837531156325	AURKA	0.48470644462976	1.62369829352277	0.178150004230813	2.72077705932451	0.00651286689002841
ENSG00000274736.3	-0.0561262230888898	0.00555430432730894	-10.1049960141602	1.2512093866861e-21	15198	-3.07248236031193	7.95147535440647e-13	-3.91330391090649	-2.23166080971738	98.0325096506793	3.85651834008619	CCL23	-0.53489309943768	0.585731901867799	0.179157978240346	-2.98559463938638	0.00283027544587419
ENSG00000072571.18	0.117780410099956	0.00731596826071116	16.0990870794876	9.65555154891647e-46	15450	2.19316488874307	2.49733808467642e-16	1.6686612309555	2.71766854653064	97.4240852402738	1.51507071447538	HMMR	0.724173334963407	2.06302496425471	0.180593102907006	4.00997227084752	6.07258788699406e-05
ENSG00000029559.6	0.0163213530699712	0.00237762239170751	6.86456904464543	2.41316716643526e-11	15608	5.75261149167315	1.3711184234293e-21	4.57127974544069	6.93394323790561	92.0712519134243	6.85144959241238	IBSP	0.524530910053588	1.68966605708824	0.179759514225262	2.91795909837786	0.00352330562236956
ENSG00000113569.14	0.227256775142287	0.0256226118396757	8.86938367424307	2.14366460195288e-17	15856	0.685239965410066	1.34935757258324e-11	0.486659866078962	0.88382006474117	98.517030237332	0.223888119264849	NUP155	0.507419530697365	1.66099950181005	0.178620562284899	2.840767738084	0.0045005076992488
ENSG00000145708.9	-0.0703021564943768	0.00377964463863853	-18.6002027216242	9.82346953245902e-57	16064	-3.80079031027259	1.17439155119566e-18	-4.64567053728454	-2.95591008326065	98.1250401351004	3.86424606367707	CRHBP	-0.533933077565143	0.58629448730899	0.17874371799863	-2.98714317651844	0.00281597807322113
ENSG00000101464.9	0.213647069675721	0.0190597113671196	11.2093549351586	1.10397069320143e-25	16124	0.587561737887475	2.16180877446632e-18	0.45592796931548	0.719195506459471	96.2694672049719	0.0926452948002842	PIGU	0.607153347535311	1.83519978003724	0.180699302775853	3.36002042181894	0.000779367113012923
ENSG00000115241.10	0.253822481926698	0.0298879503315227	8.49246867420655	3.55623863528224e-16	16189	0.553355056814363	4.23716081165179e-15	0.415154672858119	0.691555440770606	97.198054279849	0.101219231621021	PPM1G	0.573914115393069	1.77520181559884	0.182060170936775	3.15233206933754	0.00161971958128889
ENSG00000165891.14	0.0833343104029851	0.00624338358753701	13.3476198017588	4.10974893474626e-34	16431	2.75397259113759	8.71502572153095e-15	2.05810072232327	3.4498444599519	98.2144805051074	2.69313884897667	E2F7	0.500815518939624	1.65006638253008	0.177403258822864	2.82303449363173	0.00475714531416851
ENSG00000167513.7	0.108585534567874	0.00715548511597256	15.1751464517043	9.1710616279792e-42	16776	2.34997546552248	1.10703589041561e-24	1.90090508076881	2.79904585027615	97.249040784945	1.08540806234191	CDT1	0.542595567964737	1.72046665997396	0.17836411961893	3.04206680762913	0.00234959739846492
ENSG00000164611.11	0.103169007797205	0.00690415787246209	14.9430255945776	8.94702641471911e-41	16789	2.19146064902301	1.18099854468245e-16	1.67303226961939	2.70988902842663	98.004865732203	1.43353212807902	PTTG1	0.517643954537156	1.67806938084813	0.179110675889159	2.89007872907305	0.0038514535687216
ENSG00000198826.9	0.124024897076794	0.00944845785452287	13.1264698415758	3.27564821638431e-33	16824	1.77125114813002	3.5393883295897e-14	1.31306991155582	2.22943238470423	98.3439247971094	1.16437081263663	ARHGAP11A	0.556407796184377	1.74439500962396	0.179483588859935	3.10004830925565	0.0019348908148763
ENSG00000184445.10	0.123091604772978	0.0116935804982623	10.5264255709592	3.78398729338663e-23	17129	1.3707305048787	3.45483947547017e-16	1.04134254103353	1.70011846872387	98.4804495737377	0.616646022603462	KNTC1	0.497494620320273	1.64459576806418	0.178309726680344	2.79005879029882	0.00526984715066288
ENSG00000121152.8	0.117918908344019	0.00831371142033937	14.1836662811668	1.42829474602717e-37	17136	2.31203169982433	1.38195318869783e-16	1.76384135578967	2.860222043859	98.1732022302206	1.66108533014682	NCAPH	0.627143483965602	1.87225480760392	0.180332821018327	3.47770017916965	0.000505735265517326
ENSG00000112936.17	-0.0402157294001961	0.00438802545614494	-9.16488060566706	2.24114147627544e-18	17522	-4.3459801420586	6.67916750358652e-21	-5.25420466610055	-3.43775561801665	98.3254543582606	4.66804584691284	C7	-0.508709860944781	0.601270801576033	0.178073235446374	-2.85674520188058	0.00428009270383037
ENSG00000106636.6	0.233965032933126	0.0245014195207759	9.54903991316651	1.10891079743352e-19	17539	0.507377010677185	5.56595020552721e-11	0.355668721178946	0.659085300175425	97.7492894706849	0.126225016143965	YKT6	0.497900216665061	1.64526294538955	0.178579997479749	2.78810742351771	0.00530169604777046
ENSG00000120907.16	-0.0407378112236065	0.00396356473998515	-10.2780738794642	3.00382605830606e-22	17617	-4.10953648783787	9.51438716275233e-19	-5.02061459780514	-3.19845837787061	97.6604449228935	4.40076523730936	ADRA1A	-0.596913970427624	0.550507901048374	0.18073671490749	-3.30267135115936	0.000957685568735276
ENSG00000013573.15	0.113616255752171	0.0136119635046376	8.34679403257748	1.02993254579354e-15	18064	1.05741698899554	9.89826670736318e-15	0.789671480415443	1.32516249757563	93.3842114858958	0.36238865483408	DDX11	0.519675736586156	1.68148231809134	0.178279901879638	2.91494291340257	0.00355753609692364
ENSG00000187824.7	-0.096935608121602	0.0101793127903858	-9.52280474308209	1.36498781212815e-19	18384	-1.63691295802068	1.08523448534811e-12	-2.0875636235958	-1.18626229244556	99.2957993259531	1.19326110134928	TMEM220	-0.776934824856048	0.459813261649508	0.183053784799335	-4.24429806631822	2.1927872714398e-05
ENSG00000170312.14	0.10367850962976	0.00659115626102052	15.7299425964007	3.81159882446693e-44	18487	2.11587499921516	1.05491067993198e-12	1.53368296366461	2.69806703476571	98.6394271050317	1.91752092457732	CDK1	0.490931389451802	1.6338372502905	0.17826651001198	2.75391821727372	0.00588864809109478
ENSG00000136108.13	0.13951575875942	0.0148494924399781	9.39532171374512	3.72713339570186e-19	19007	1.1549747085895	5.90279165289858e-16	0.875204226470326	1.43474519070868	97.5785761264711	0.426161003212912	CKAP2	0.486490827094118	1.62659817876789	0.177462334860159	2.74137510631467	0.00611826156773146
ENSG00000134690.9	0.122479572084965	0.00794322962718534	15.4193669116381	8.25996968654668e-43	19014	2.22002470919002	2.13359589127837e-15	1.67155733917213	2.76849207920791	98.6056935918724	1.69099285878565	CDCA8	0.772375879799282	2.16490369935838	0.182159415596635	4.24010956155894	2.23410715175268e-05
ENSG00000119203.12	0.256080786027049	0.0322849445181313	7.93189487698307	1.98427287548195e-14	19022	0.526995469197949	5.94838079644174e-11	0.369182245412948	0.68480869298295	98.4625357748919	0.139100662822526	CPSF3	0.472377856606317	1.60380327691241	0.178041384614329	2.65319132194785	0.00797346620019558
ENSG00000169607.11	0.0986282709482354	0.00687451894187915	14.3469342047191	2.95589592186524e-38	19343	2.61835807653503	1.27793561153755e-19	2.0520648556454	3.18465129742465	97.4656903836278	1.76511512290181	CKAP2L	0.598201483969509	1.81884463571994	0.179847431495337	3.32616084086259	0.000880511035941616
ENSG00000092853.12	0.0812909270403862	0.00681982372504954	11.919798856648	2.08310686667376e-28	19375	2.15442239217039	2.69348317743608e-13	1.57668932178645	2.73215546255433	97.6305466522207	1.84773557982547	CLSPN	0.658057808241768	1.9310382434386	0.180340082269208	3.64898252214077	0.000263281013565624
ENSG00000163815.5	-0.0632545767812804	0.00938905475514133	-6.73705484001389	5.35526112076308e-11	20222	-2.88093589993374	8.20316590796549e-15	-3.60816910782049	-2.153702692047	98.9276394891287	3.00673239363598	CLEC3B	-0.8876717927064	0.411612958325179	0.184171886291383	-4.81980073387526	1.43701681298478e-06
ENSG00000237649.6	0.109579106211042	0.00682364343919328	16.0587385884859	1.44439100485569e-45	20302	2.30319066627815	9.17229803504374e-16	1.74154891330407	2.86483241925224	98.3619824413876	1.74439774615771	KIFC1	0.600594932530014	1.82320316066703	0.179284389111006	3.34995665550194	0.000808242068818476
ENSG00000165480.14	0.110103742808933	0.00672819717043376	16.3645238122288	6.78720651403154e-47	20375	2.58654030002238	3.34121821959643e-21	2.05016567953204	3.12291492051272	97.9102525312786	1.59070937102316	SKA3	0.574532980786163	1.77630076658456	0.179446365103214	3.20169751254478	0.00136620378426528
ENSG00000143228.11	0.105483946394891	0.00604650627228283	17.4454373558544	1.2540942375208e-51	20444	2.61330062582847	1.19018380968608e-16	1.99500980121332	3.23159145044361	98.1650737684649	2.08948302809283	NUF2	0.533597035572381	1.70505443271579	0.178497141629864	2.98938700474466	0.00279537820042962
ENSG00000169762.15	-0.212914114957868	0.018694784532924	-11.3889579515023	2.30285490278994e-26	20549	-0.671221409675491	3.05916728905378e-13	-0.851639935757268	-0.490802883593715	98.0453901909803	0.182384352909099	TAPT1	-0.592534564132212	0.552924085681289	0.179469189144383	-3.30159492533014	0.00096136798418349
ENSG00000169679.13	0.110966098202952	0.00688808938087726	16.1098516681587	8.67154430035915e-46	20946	2.65715167772868	2.22421207266902e-22	2.12196230164265	3.19234105381471	97.7219939965908	1.57491428867587	BUB1	0.61780055933936	1.85484393294991	0.180104296209429	3.43023776968079	0.000603052555834587
ENSG00000077152.8	0.143166713532387	0.00762286852082868	18.7812124977886	1.54433807116489e-57	21092	2.04836298317026	4.69518628350141e-18	1.58479883217013	2.51192713417039	98.211934053058	1.18401292632638	UBE2T	0.56309150242017	1.75609308312294	0.179090653024446	3.14417024512893	0.00166558510354308
ENSG00000152253.7	0.116601725102597	0.00732222162870292	15.924364354873	5.51378828268252e-45	21266	2.18960753415797	3.1251544812512e-18	1.69671215924604	2.6825029090699	97.0016397706478	1.30862535976326	SPC25	0.562899778705975	1.75575643070773	0.179399903872431	3.13768160715542	0.00170289745033609
ENSG00000102384.12	0.106405200584748	0.00735942202153504	14.4583637510374	1.00527115100749e-38	21362	1.8860250773105	2.3109077991856e-20	1.48626516583562	2.28578498878537	97.9236025112604	0.885010825576595	CENPI	0.596962680695676	1.81659284008449	0.179518411194922	3.32535630591947	0.000883056055346108
ENSG00000177602.5	0.0748851534003266	0.00676403136736402	11.0710831060959	3.65712720554444e-25	21872	1.88830052563605	1.82160935113431e-12	1.3631496117352	2.41345143953689	96.938544986839	1.44055419283095	GSG2	0.55785431867628	1.74692014213032	0.179196024605037	3.11309539319211	0.00185136167050852
ENSG00000112984.10	0.0977215844457567	0.00615235603256239	15.8836036030016	8.2735612761723e-45	21892	2.81355961158457	8.71127480607887e-18	2.17158090967541	3.45553831349373	97.8975442426334	2.28272283186704	KIF20A	0.648345909842791	1.91237497081216	0.180029146209947	3.60133858040242	0.000316582961661931
ENSG00000139579.11	0.21426795382255	0.0216852220799648	9.88082819868901	7.7736093154421e-21	21960	0.518212345906406	6.06412423021331e-11	0.362960973272029	0.673463718540782	97.6455529862597	0.134834448523926	NABP2	0.544424598980174	1.7236163263968	0.179230158724225	3.03757248699345	0.0023849203746747
ENSG00000065328.15	0.0919077697075151	0.0069583440620927	13.2082818681251	1.52231960366402e-33	22037	2.77726054959007	1.73039136305544e-20	2.19055467389527	3.36396642528487	97.7323886225257	1.87560006001124	MCM10	0.575537779968831	1.77808648913904	0.178780648317524	3.21923980802803	0.00128530946525041
ENSG00000198554.10	0.135070443926657	0.011507373543075	11.7377300233676	1.05875405287366e-27	22231	1.22899710195167	4.76081557280611e-14	0.909457529505319	1.54853667439802	98.6128630904354	0.57444598834102	WDHD1	0.496054061871699	1.64222833735656	0.178500514489599	2.77900634230723	0.00545254604938687
ENSG00000182379.9	0.0514753549274513	0.00481823968979331	10.6834359105243	1.00665862675387e-23	22425	2.93348192837097	1.92691793581531e-11	2.07680956707918	3.79015428966276	98.1555866125158	4.00614476368773	NXPH4	0.54371517819296	1.72239399077209	0.179917382001544	3.0220269556184	0.00251088187888031
ENSG00000130726.10	0.159069445225168	0.0229942379859418	6.91779589836461	1.72433416452237e-11	22623	0.490854390352445	1.26580940259846e-11	0.348800826637683	0.632907954067207	96.7237463074739	0.103845034658812	TRIM28	0.601800202453965	1.82540193739539	0.1808728851252	3.32719966310816	0.000877234943954258
ENSG00000116194.11	-0.0551879009805417	0.00632607957180146	-8.72387081985849	6.40161683330356e-17	22739	-3.47531504904539	3.46236358961559e-16	-4.31046378240408	-2.64016631568669	98.9678966605801	3.94019841825672	ANGPTL1	-0.499013574619811	0.607129252134077	0.177667277958355	-2.80869713519661	0.00497424176723055
ENSG00000170271.9	-0.0854484971158536	0.0107972475343935	-7.91391480501545	2.25027557215898e-14	22782	-1.70084372543005	1.13995377332792e-13	-2.14989822272182	-1.25178922813828	98.3486568171054	1.09322085636389	FAXDC2	-0.596534052221778	0.550717088757037	0.178996982447386	-3.33264865175659	0.000860235018103494
ENSG00000183856.9	0.106051721260403	0.00598360934376485	17.7237040668293	7.44223960918998e-53	23037	2.78790851483987	5.6607565763284e-26	2.26947455215069	3.30634247752904	96.9236615117461	1.46078772698806	IQGAP3	0.584350674324014	1.79382583022836	0.179702145928091	3.25177349055055	0.00114687379481283
ENSG00000186185.12	0.0935526012611708	0.00595713394549346	15.7042970860078	4.91669733291798e-44	23158	3.08195342435422	1.9892355883891e-22	2.46192591533921	3.70198093336922	97.0396443595409	2.085225729202	KIF18B	0.604994675798858	1.83124245895663	0.179193983667971	3.37619971058768	0.000734945506206367
ENSG00000118193.10	0.108857225779543	0.0078244306797528	13.9124787776869	1.92828954081265e-36	23219	2.68344352439345	1.80211716096335e-17	2.06511266948328	3.30177437930362	97.5704049800057	2.12717222783382	KIF14	0.461922179293428	1.5871217874807	0.177895877609357	2.59658731557438	0.00941549716212102
ENSG00000126215.12	0.187053883155819	0.014412343485356	12.9787278068885	1.30057678758299e-32	24200	0.812378729610878	5.68684316274437e-12	0.581194198907632	1.04356326031412	96.3370805723363	0.281633826966591	XRCC3	0.477368685976964	1.6118275927511	0.177938824974051	2.68276856412073	0.00730154998937281
ENSG00000073111.12	0.119401421125552	0.00958967879772402	12.4510344552823	1.69592770630991e-30	24290	1.59488554902201	7.04796526075054e-16	1.20751997533921	1.98225112270482	98.525999302308	0.828075133949761	MCM2	0.630939191715979	1.87937484392792	0.179271874894866	3.51945441573585	0.000432435340239593
ENSG00000121621.6	0.103020276119446	0.00710638195092951	14.4968672991143	6.92077676252895e-39	24372	1.93050239376378	1.41168426662347e-11	1.3705079851804	2.49049680234716	99.0171378880858	1.7984608044005	KIF18A	0.501094797315069	1.65052727474439	0.17832621370024	2.80998955182996	0.00495431082878552
ENSG00000227440.1	0.0301318138658558	0.0032480228689216	9.27697097029986	9.39820156162186e-19	24422	2.83022247577857	1.57542827364529e-16	2.15789508856985	3.50254986298728	81.5162419529631	1.84120542792263	NA	0.831051272504076	2.29573091090108	0.184143756510106	4.51305701726828	6.38998344760114e-06
ENSG00000117791.14	-0.104854444535488	0.0142735938372167	-7.34604373161388	1.07534507679655e-12	24840	-0.989519082101982	8.0253941047424e-12	-1.27313932299762	-0.705898841206341	97.5899871964101	0.420670925956768	MARC2	-0.683249824915149	0.504973248228369	0.18141175225432	-3.76629306770217	0.000165689290076437
ENSG00000140534.12	0.0866735974553365	0.00551238189868788	15.7234384424576	4.0658655934326e-44	25255	2.02607588253582	9.73968673866136e-14	1.49264892913268	2.55950283593896	98.3173503479375	1.57673789801494	TICRR	0.585491573776578	1.79587357304827	0.178417898719046	3.2815742029254	0.00103229359211445
ENSG00000122565.17	0.251161833247728	0.0309947478410332	8.10336752974712	5.91793206572438e-15	25745	0.704714575767548	2.05778809425865e-12	0.508254428117197	0.901174723417899	98.5769045985149	0.217179289534938	CBX3	0.634342379251392	1.88578160449156	0.179553580796306	3.53288626402289	0.000411049268271508
ENSG00000185803.7	0.124209259907421	0.0146349228341353	8.48718242761817	3.69695971869689e-16	25807	1.05347991915217	2.38338614451853e-25	0.855014875236079	1.25194496306826	95.9243684628328	0.211246843696678	SLC52A2	0.547380985857038	1.72871954290913	0.178214015713328	3.07148112714966	0.00212999628894925
ENSG00000186642.14	-0.101159680145407	0.0103106285173651	-9.81120403814716	1.36406145820912e-20	25867	-2.33186788583441	5.65331120204275e-17	-2.87776444651696	-1.78597132515185	98.5250224088221	1.61998811125192	PDE2A	-0.76132546140015	0.467046963840713	0.180698716469967	-4.21323115223504	2.51743193654565e-05
ENSG00000100162.13	0.0995571529809212	0.00690953706370865	14.4086574922408	1.62695557864856e-38	25990	2.23410472677778	4.02434365810596e-19	1.7441069716152	2.72410248194035	96.9338735825144	1.25542576017322	CENPM	0.591224030450386	1.80619790411532	0.179401013734847	3.29554453535145	0.000982311322033009
ENSG00000254726.2	0.0819692120870508	0.0110325657386866	7.42975061545463	6.16223645061773e-13	26120	1.74436979425138	2.36086740018315e-12	1.25674351317238	2.23199607533038	98.0671166971718	1.33551831296516	MEX3A	0.668469685886135	1.95124901079188	0.182524748733484	3.66235094432158	0.000249911169461573
ENSG00000186871.6	0.107150378265491	0.0077346680017343	13.8532614769588	3.3960172605048e-36	26196	2.26917682247371	1.1049609054049e-20	1.79225647852128	2.74609716642614	97.9047873443855	1.23239773552154	ERCC6L	0.542521496669948	1.72033922750041	0.178525851763162	3.03889599916136	0.00237446809813312
ENSG00000164128.5	-0.0592386562765626	0.00552844587509346	-10.7152457697818	7.68772209235319e-24	26514	-2.73029416004783	3.49514241902442e-24	-3.25778423060181	-2.20280408949385	96.8839103103588	1.42992061887934	NPY1R	-0.52819920417436	0.58966588200725	0.178141359076642	-2.96505655347062	0.00302627291413403
ENSG00000163808.15	0.0893789758537811	0.00695963280492036	12.8424844182284	4.61177158317567e-32	26588	1.89195519106154	2.66659520945893e-14	1.40490749175563	2.37900289036745	98.1048724572806	1.31780745510894	KIF15	0.644193796386658	1.90445103488725	0.1796258140943	3.5863096829082	0.000335390635408805
ENSG00000120156.19	-0.0713197756499124	0.00860100913414187	-8.29202417269936	1.53115456114081e-15	26661	-1.87236515462479	2.95174998750588e-12	-2.39811973938408	-1.3466105698655	98.6433060476405	1.52955529764685	TEK	-0.637171539790613	0.528785960892226	0.179721998634508	-3.54531746047628	0.000392140489575038
ENSG00000198901.12	0.13130227659794	0.00788414746692937	16.6539600062907	3.71376005643873e-48	26787	1.90539938028059	4.08447691199316e-19	1.48741862743837	2.3233801331228	98.4585728672985	0.958886355788211	PRC1	0.555332731075759	1.74252067910766	0.178342105381495	3.11386214650678	0.00184655743002892
ENSG00000101189.6	0.219926905668843	0.0223435437733515	9.84297333940122	1.05567590518189e-20	27006	0.813381131066795	1.3516610030512e-16	0.620587427640863	1.00617483449273	98.3755921058049	0.210980859344301	MRGBP	0.54635117195282	1.72694019984072	0.179760138558712	3.03933439489631	0.00237101517854765
ENSG00000129810.13	0.108146372240936	0.00800438886023993	13.5108843572218	8.80046314887066e-35	27089	2.24971196520264	1.84134770609111e-12	1.62391652495254	2.87550740545274	98.1539283071507	2.17672404151458	SGO1	0.691700226823849	1.99710818519347	0.180830228887278	3.82513604655683	0.000130699890213986
ENSG00000089685.13	0.101013003471646	0.00621771633051708	16.2459974212503	2.22379932736029e-46	27200	2.8758468966213	2.63397348891152e-19	2.24838012314884	3.50331367009376	97.479743351399	2.11241750247446	BIRC5	0.682710800267821	1.97923577953255	0.181405072666513	3.76346036101694	0.000167578299683587
ENSG00000112964.12	-0.0833693938258336	0.00697849795652506	-11.9466100506458	1.63791697751531e-28	27655	-2.1722738891359	2.39649584391009e-14	-2.73047365178905	-1.61407412648274	98.3640854053728	1.70673238933251	GHR	-0.562907340060949	0.569550776624823	0.178414472184527	-3.155054257475	0.00160468260245095
ENSG00000101003.9	0.108119119821658	0.00862803960233921	12.5311339313215	8.14314247503948e-31	27952	1.74586842390743	3.24365761107515e-11	1.23014767586135	2.2615891719535	98.8448676301276	1.52852504038032	GINS1	0.56141205293205	1.75314628868224	0.178541772055465	3.14442971226724	0.0016641088203777
ENSG00000111665.10	0.118087319281502	0.00773046951401972	15.2755688470594	3.41267851307545e-42	28267	2.05599934559195	5.66706732728546e-16	1.55827812064786	2.55372057053605	98.1890669276259	1.33552885731771	CDCA3	0.513450776642565	1.6710476693459	0.177973433477218	2.88498550941476	0.00391431678301095
ENSG00000108106.12	0.127530302611181	0.0118059122037753	10.8022404715494	3.66953241806415e-24	28299	1.42646723076795	1.00891984463243e-20	1.12697144103369	1.7259630205022	96.7466257363842	0.464715179619507	UBE2S	0.527828849789674	1.69524767277572	0.180603035896377	2.92259123535732	0.00347131905092825
ENSG00000101412.12	0.107382102980543	0.00658825358981442	16.2990239396004	1.30801687684347e-46	28578	2.0352725178298	3.87215178905662e-19	1.58909662228033	2.48144841337928	98.0067804911249	1.07252255921978	E2F1	0.542023692596605	1.71948304874775	0.179334194155035	3.02242243957126	0.0025076033400288
ENSG00000166856.2	-0.0438086754087933	0.00409192932772624	-10.7061173104709	8.30648139858346e-24	28698	-2.51695062969737	1.24312011403982e-14	-3.15665876862476	-1.87724249076997	97.0392336251063	2.11819058490717	GPR182	-0.49185751802866	0.611489485853143	0.177996852097333	-2.76329335172569	0.00572213130709272
ENSG00000141858.10	0.178909087554356	0.0200469219116332	8.92451660873359	1.41181858187284e-17	28781	0.702602770540989	8.57917324303185e-21	0.55535754729904	0.849847993782937	94.1505164323919	0.105907683178628	SAMD1	0.499756283638708	1.64831949931237	0.178828800547159	2.79460736810632	0.00519627825025685
ENSG00000185298.11	0.194970348345073	0.0201074278736285	9.69643405265085	3.42848511244679e-20	28809	0.704215098515875	8.37938649835274e-13	0.511304622791528	0.897125574240222	97.4888142874928	0.206647123340862	CCDC137	0.641143936881237	1.8986515750601	0.18147973657437	3.53286790571518	0.000411077811961225
ENSG00000185480.10	0.129098728110719	0.00902495754831193	14.304635497689	4.44817956402038e-38	29395	1.42345285651476	1.54360168379824e-12	1.02886823549856	1.81803747753096	98.3344134260259	0.882043251413399	C12orf48	0.470288019192191	1.60045508862258	0.178192324505645	2.63921591739095	0.00830980364017787
ENSG00000162062.13	0.116557527947642	0.00851390525201204	13.690254295477	1.60546353967547e-35	29427	2.13850615341147	7.66966517439638e-21	1.69090390058438	2.58610840623856	97.6949638955367	1.09856297781078	C16orf59	0.634720073879237	1.88649398859623	0.180380563856621	3.51878306791277	0.000433531045105715
ENSG00000134057.13	0.121666742522264	0.00787029613292366	15.458978984704	5.58448965257856e-43	29904	1.89692789227541	1.14183113484295e-14	1.41548131463539	2.37837446991543	98.8632687128603	1.30395957572954	CCNB1	0.678001957077823	1.96993777720869	0.181718677643883	3.73105266816059	0.000190681350770464
ENSG00000156970.11	0.0960364482963985	0.00641520079788981	14.9701390996192	6.86048336109132e-41	30305	2.52470923483561	4.59650474865762e-15	1.89334119313984	3.15607727653139	98.3212644057028	2.20599596351916	BUB1B	0.597029251047968	1.81671377533513	0.179562627050369	3.32490819974748	0.000884476523747651
ENSG00000146410.10	0.0942311151319978	0.00645650135003417	14.5947642575029	2.67493465754661e-39	30610	2.02036162052659	1.17401342118092e-17	1.5575183847973	2.48320485625588	97.6583134430781	1.17259987121927	MTFR2	0.480848428139844	1.61744610700599	0.177780857080734	2.70472555952119	0.00683608412422909
ENSG00000174175.15	-0.0577755144349651	0.00674250663599964	-8.56884798992849	2.02619227835087e-16	30614	-1.97420497790029	3.65105989070507e-13	-2.50659646779726	-1.44181348800331	97.9783735137599	1.56562147861939	SELP	-0.506755918731735	0.602446798517585	0.17859578798889	-2.83744608110948	0.00454760270202904
