190	L	HepG2+HudsonAlpha+p300	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+p300,
191	L	HepG2+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+Pol2-4H8,
192	L	HepG2+HudsonAlpha+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+Pol2,
193	L	HepG2+HudsonAlpha+Rad21	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+Rad21,
194	L	HepG2+HudsonAlpha+RXRA	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+RXRA,
195	L	HepG2+HudsonAlpha+Sin3Ak-20	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+Sin3Ak-20,
196	L	HepG2+HudsonAlpha+SP1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+SP1,
197	L	HepG2+HudsonAlpha+SP2_(SC-643)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+SP2_(SC-643),
198	L	HepG2+HudsonAlpha+SRF	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+SRF,
199	L	HepG2+HudsonAlpha+TAF1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+TAF1,
200	L	HepG2+HudsonAlpha+TCF12	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+TCF12,
201	L	HepG2+HudsonAlpha+TEAD4_(SC-101184)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+TEAD4_(SC-101184),
202	L	HepG2+HudsonAlpha+USF-1	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+USF-1,
203	L	HepG2+HudsonAlpha+YY1_(SC-281)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+YY1_(SC-281),
204	L	HepG2+HudsonAlpha+ZBTB33	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+ZBTB33,
205	L	HepG2+HudsonAlpha+ZBTB7A_(SC-34508)	n/a	n/a	n/a	3	n/a,n/a/,HepG2+HudsonAlpha+ZBTB7A_(SC-34508),
206	U	HUVEC+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+HudsonAlpha+Pol2-4H8,
207	U	HUVEC+HudsonAlpha+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HUVEC+HudsonAlpha+Pol2,
208	K	K562+HudsonAlpha+ATF3	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+ATF3,
209	K	K562+HudsonAlpha+BCL3	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+BCL3,
210	K	K562+HudsonAlpha+BCLAF1_(SC-101388)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+BCLAF1_(SC-101388),
211	K	K562+HudsonAlpha+CBX3_(SC-101004)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+CBX3_(SC-101004),
212	K	K562+HudsonAlpha+CEBPB_(SC-150)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+CEBPB_(SC-150),
213	K	K562+HudsonAlpha+CTCF_(SC-5916)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+CTCF_(SC-5916),
214	K	K562+HudsonAlpha+CTCFL_(SC-98982)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+CTCFL_(SC-98982),
215	K	K562+HudsonAlpha+E2F6	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+E2F6,
216	K	K562+HudsonAlpha+Egr-1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Egr-1,
217	K	K562+HudsonAlpha+ELF1_(SC-631)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+ELF1_(SC-631),
218	K	K562+HudsonAlpha+ETS1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+ETS1,
219	K	K562+HudsonAlpha+FOSL1_(SC-183)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+FOSL1_(SC-183),
220	K	K562+HudsonAlpha+GABP	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+GABP,
221	K	K562+HudsonAlpha+GATA2_(SC-267)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+GATA2_(SC-267),
222	K	K562+HudsonAlpha+HDAC2_(SC-6296)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+HDAC2_(SC-6296),
223	K	K562+HudsonAlpha+Max	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Max,
224	K	K562+HudsonAlpha+MEF2A	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+MEF2A,
225	K	K562+HudsonAlpha+NR2F2_(SC-271940)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+NR2F2_(SC-271940),
226	K	K562+HudsonAlpha+NRSF	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+NRSF,
227	K	K562+HudsonAlpha+PML_(SC-71910)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+PML_(SC-71910),
228	K	K562+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Pol2-4H8,
229	K	K562+HudsonAlpha+Pol2	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Pol2,
230	K	K562+HudsonAlpha+PU.1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+PU.1,
231	K	K562+HudsonAlpha+Rad21	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Rad21,
232	K	K562+HudsonAlpha+Sin3Ak-20	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+Sin3Ak-20,
233	K	K562+HudsonAlpha+SIX5	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+SIX5,
234	K	K562+HudsonAlpha+SP1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+SP1,
235	K	K562+HudsonAlpha+SP2_(SC-643)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+SP2_(SC-643),
236	K	K562+HudsonAlpha+SRF	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+SRF,
237	K	K562+HudsonAlpha+STAT5A_(SC-74442)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+STAT5A_(SC-74442),
238	K	K562+HudsonAlpha+TAF1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+TAF1,
239	K	K562+HudsonAlpha+TAF7_(SC-101167)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+TAF7_(SC-101167),
240	K	K562+HudsonAlpha+TEAD4_(SC-101184)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+TEAD4_(SC-101184),
241	K	K562+HudsonAlpha+THAP1_(SC-98174)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+THAP1_(SC-98174),
242	K	K562+HudsonAlpha+TRIM28_(SC-81411)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+TRIM28_(SC-81411),
243	K	K562+HudsonAlpha+USF-1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+USF-1,
244	K	K562+HudsonAlpha+YY1_(SC-281)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+YY1_(SC-281),
245	K	K562+HudsonAlpha+YY1	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+YY1,
246	K	K562+HudsonAlpha+ZBTB33	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+ZBTB33,
247	K	K562+HudsonAlpha+ZBTB7A_(SC-34508)	n/a	n/a	n/a	3	n/a,n/a/,K562+HudsonAlpha+ZBTB7A_(SC-34508),
248	p	PANC-1+HudsonAlpha+NRSF	n/a	n/a	n/a	3	n/a,n/a/,PANC-1+HudsonAlpha+NRSF,
249	p	PANC-1+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,PANC-1+HudsonAlpha+Pol2-4H8,
250	p	PANC-1+HudsonAlpha+Sin3Ak-20	n/a	n/a	n/a	3	n/a,n/a/,PANC-1+HudsonAlpha+Sin3Ak-20,
251	p	PFSK-1+HudsonAlpha+FOXP2	n/a	n/a	n/a	3	n/a,n/a/,PFSK-1+HudsonAlpha+FOXP2,
252	p	PFSK-1+HudsonAlpha+NRSF	n/a	n/a	n/a	3	n/a,n/a/,PFSK-1+HudsonAlpha+NRSF,
253	p	PFSK-1+HudsonAlpha+Sin3Ak-20	n/a	n/a	n/a	3	n/a,n/a/,PFSK-1+HudsonAlpha+Sin3Ak-20,
254	p	PFSK-1+HudsonAlpha+TAF1	n/a	n/a	n/a	3	n/a,n/a/,PFSK-1+HudsonAlpha+TAF1,
255	s	SK-N-MC+HudsonAlpha+FOXP2	n/a	n/a	n/a	3	n/a,n/a/,SK-N-MC+HudsonAlpha+FOXP2,
256	s	SK-N-MC+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,SK-N-MC+HudsonAlpha+Pol2-4H8,
257	S	SK-N-SH+HudsonAlpha+NRSF	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH+HudsonAlpha+NRSF,
258	S	SK-N-SH+HudsonAlpha+V04+NRSF	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH+HudsonAlpha+V04+NRSF,
259	S	SK-N-SH+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH+HudsonAlpha+Pol2-4H8,
260	S	SK-N-SH+HudsonAlpha+Sin3Ak-20	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH+HudsonAlpha+Sin3Ak-20,
261	S	SK-N-SH+HudsonAlpha+TAF1	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH+HudsonAlpha+TAF1,
262	S	SK-N-SH_RA+HudsonAlpha+CTCF	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+HudsonAlpha+CTCF,
263	S	SK-N-SH_RA+HudsonAlpha+p300	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+HudsonAlpha+p300,
264	S	SK-N-SH_RA+HudsonAlpha+Rad21	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+HudsonAlpha+Rad21,
265	S	SK-N-SH_RA+HudsonAlpha+USF1_(SC-8983)	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+HudsonAlpha+USF1_(SC-8983),
266	S	SK-N-SH_RA+HudsonAlpha+YY1_(SC-281)	n/a	n/a	n/a	3	n/a,n/a/,SK-N-SH_RA+HudsonAlpha+YY1_(SC-281),
267	t	T-47D+DMSO_0.02pct+HudsonAlpha+CTCF_(SC-5916)	n/a	n/a	n/a	3	n/a,n/a/,T-47D+DMSO_0.02pct+HudsonAlpha+CTCF_(SC-5916),
268	t	T-47D+BPA_100nM+HudsonAlpha+ERalpha_a	n/a	n/a	n/a	3	n/a,n/a/,T-47D+BPA_100nM+HudsonAlpha+ERalpha_a,
269	t	T-47D+Genistein_100nM+HudsonAlpha+ERalpha_a	n/a	n/a	n/a	3	n/a,n/a/,T-47D+Genistein_100nM+HudsonAlpha+ERalpha_a,
270	t	T-47D+Estradiol_10nM+HudsonAlpha+ERalpha_a	n/a	n/a	n/a	3	n/a,n/a/,T-47D+Estradiol_10nM+HudsonAlpha+ERalpha_a,
271	t	T-47D+DMSO_0.02pct+HudsonAlpha+FOXA1_(SC-6553)	n/a	n/a	n/a	3	n/a,n/a/,T-47D+DMSO_0.02pct+HudsonAlpha+FOXA1_(SC-6553),
272	t	T-47D+DMSO_0.02pct+HudsonAlpha+GATA3_(SC-268)	n/a	n/a	n/a	3	n/a,n/a/,T-47D+DMSO_0.02pct+HudsonAlpha+GATA3_(SC-268),
273	t	T-47D+DMSO_0.02pct+HudsonAlpha+p300	n/a	n/a	n/a	3	n/a,n/a/,T-47D+DMSO_0.02pct+HudsonAlpha+p300,
274	u	U87+HudsonAlpha+NRSF	n/a	n/a	n/a	3	n/a,n/a/,U87+HudsonAlpha+NRSF,
275	u	U87+HudsonAlpha+Pol2-4H8	n/a	n/a	n/a	3	n/a,n/a/,U87+HudsonAlpha+Pol2-4H8,
276	A	A549+Stanford+BHLHE40	n/a	n/a	n/a	3	n/a,n/a/,A549+Stanford+BHLHE40,
277	A	A549+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,A549+Stanford+CEBPB,
278	A	A549+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,A549+Stanford+Max,
279	A	A549+Stanford+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,A549+Stanford+Pol2(phosphoS2),
280	A	A549+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,A549+Stanford+Rad21,
281	g	GM08714+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,GM08714+USC+ZNF274,
282	g	GM10847+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM10847+TNFa+Stanford+NFKB,
283	g	GM10847+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM10847+Stanford+Pol2,
284	G	GM12878+Stanford+BHLHE40_(NB100-1800)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+BHLHE40_(NB100-1800),
285	G	GM12878+Stanford+BRCA1_(A300-000A)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+BRCA1_(A300-000A),
286	G	GM12878+Yale+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Yale+c-Fos,
287	G	GM12878+Stanford+CHD1_(A301-218A)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+CHD1_(A301-218A),
288	G	GM12878+Stanford+CHD2_(AB68301)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+CHD2_(AB68301),
289	G	GM12878+Stanford+COREST_(sc-30189)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+COREST_(sc-30189),
290	G	GM12878+Stanford+CTCF_(SC-15914)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+CTCF_(SC-15914),
291	G	GM12878+Stanford+E2F4	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+E2F4,
292	G	GM12878+Stanford+EBF1_(SC-137065)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+EBF1_(SC-137065),
293	G	GM12878+Stanford+ELK1_(1277-1)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+ELK1_(1277-1),
294	G	GM12878+USC+IKZF1_(IkN)_(UCLA)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+USC+IKZF1_(IkN)_(UCLA),
295	G	GM12878+Yale+JunD	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Yale+JunD,
296	G	GM12878+Stanford+Max	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Max,
297	G	GM12878+Stanford+MAZ_(ab85725)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+MAZ_(ab85725),
298	G	GM12878+Stanford+Mxi1_(AF4185)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Mxi1_(AF4185),
299	G	GM12878+Stanford+NF-E2_(SC-22827)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+NF-E2_(SC-22827),
300	G	GM12878+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM12878+TNFa+Stanford+NFKB,
301	G	GM12878+Harvard+NF-YA	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Harvard+NF-YA,
302	G	GM12878+Harvard+NF-YB	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Harvard+NF-YB,
303	G	GM12878+Stanford+Nrf1	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Nrf1,
304	G	GM12878+Stanford+p300	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+p300,
305	G	GM12878+Stanford+p300_(SC-584)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+p300_(SC-584),
306	G	GM12878+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Pol2,
307	G	GM12878+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Yale+Pol2,
308	G	GM12878+Stanford+Pol2(phosphoS2)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Pol2(phosphoS2),
309	G	GM12878+Yale+Pol3	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Yale+Pol3,
310	G	GM12878+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Rad21,
311	G	GM12878+Stanford+RFX5_(200-401-194)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+RFX5_(200-401-194),
312	G	GM12878+Stanford+SIN3A_(NB600-1263)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+SIN3A_(NB600-1263),
313	G	GM12878+Stanford+SMC3_(ab9263)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+SMC3_(ab9263),
314	G	GM12878+Stanford+STAT1	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+STAT1,
315	G	GM12878+Stanford+STAT3	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+STAT3,
316	G	GM12878+Stanford+TBLR1_(ab24550)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+TBLR1_(ab24550),
317	G	GM12878+Stanford+TBP	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+TBP,
318	G	GM12878+USC+TR4	n/a	n/a	n/a	3	n/a,n/a/,GM12878+USC+TR4,
319	G	GM12878+Stanford+USF2	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+USF2,
320	G	GM12878+Stanford+WHIP	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+WHIP,
321	G	GM12878+USC+YY1	n/a	n/a	n/a	3	n/a,n/a/,GM12878+USC+YY1,
322	G	GM12878+Stanford+Znf143_(16618-1-AP)	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Stanford+Znf143_(16618-1-AP),
323	G	GM12878+USC+ZNF274	n/a	n/a	n/a	3	n/a,n/a/,GM12878+USC+ZNF274,
324	G	GM12878+Harvard+ZZZ3	n/a	n/a	n/a	3	n/a,n/a/,GM12878+Harvard+ZZZ3,
325	g	GM12891+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM12891+TNFa+Stanford+NFKB,
326	g	GM12891+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM12891+Stanford+Pol2,
327	g	GM12892+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM12892+TNFa+Stanford+NFKB,
328	g	GM12892+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM12892+Stanford+Pol2,
329	g	GM15510+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM15510+TNFa+Stanford+NFKB,
330	g	GM15510+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM15510+Stanford+Pol2,
331	g	GM18505+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM18505+TNFa+Stanford+NFKB,
332	g	GM18505+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM18505+Stanford+Pol2,
333	g	GM18526+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM18526+TNFa+Stanford+NFKB,
334	g	GM18526+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM18526+Stanford+Pol2,
335	g	GM18951+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM18951+TNFa+Stanford+NFKB,
336	g	GM18951+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM18951+Stanford+Pol2,
337	g	GM19099+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM19099+TNFa+Stanford+NFKB,
338	g	GM19099+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM19099+Stanford+Pol2,
339	g	GM19193+TNFa+Stanford+NFKB	n/a	n/a	n/a	3	n/a,n/a/,GM19193+TNFa+Stanford+NFKB,
340	g	GM19193+Stanford+Pol2	n/a	n/a	n/a	3	n/a,n/a/,GM19193+Stanford+Pol2,
341	1	H1-hESC+Stanford+Bach1_(sc-14700)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+Bach1_(sc-14700),
342	1	H1-hESC+Stanford+BRCA1_(A300-000A)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+BRCA1_(A300-000A),
343	1	H1-hESC+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+CEBPB,
344	1	H1-hESC+Stanford+CHD1_(A301-218A)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+CHD1_(A301-218A),
345	1	H1-hESC+Stanford+CHD2_(AB68301)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+CHD2_(AB68301),
346	1	H1-hESC+Stanford+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+c-Jun,
347	1	H1-hESC+Stanford+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+c-Myc,
348	1	H1-hESC+USC+CtBP2	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+USC+CtBP2,
349	1	H1-hESC+Stanford+GTF2F1_(AB28179)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+GTF2F1_(AB28179),
350	1	H1-hESC+Stanford+JunD	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+JunD,
351	1	H1-hESC+Stanford+MafK_(ab50322)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+MafK_(ab50322),
352	1	H1-hESC+USC+Max	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+USC+Max,
353	1	H1-hESC+Stanford+Mxi1_(AF4185)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+Mxi1_(AF4185),
354	1	H1-hESC+Stanford+Nrf1	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+Nrf1,
355	1	H1-hESC+Stanford+Rad21	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+Rad21,
356	1	H1-hESC+Stanford+RFX5_(200-401-194)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+RFX5_(200-401-194),
357	1	H1-hESC+Stanford+SIN3A_(NB600-1263)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+SIN3A_(NB600-1263),
358	1	H1-hESC+USC+SUZ12	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+USC+SUZ12,
359	1	H1-hESC+Stanford+TBP	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+TBP,
360	1	H1-hESC+Stanford+USF2	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+USF2,
361	1	H1-hESC+Stanford+Znf143_(16618-1-AP)	n/a	n/a	n/a	3	n/a,n/a/,H1-hESC+Stanford+Znf143_(16618-1-AP),
362	h	HCT-116+USC+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HCT-116+USC+Pol2,
363	h	HCT-116+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,HCT-116+USC+TCF7L2,
364	h	HEK293+USC+ELK4	n/a	n/a	n/a	3	n/a,n/a/,HEK293+USC+ELK4,
365	h	HEK293+USC+KAP1	n/a	n/a	n/a	3	n/a,n/a/,HEK293+USC+KAP1,
366	h	HEK293+Yale+Pol2	n/a	n/a	n/a	3	n/a,n/a/,HEK293+Yale+Pol2,
367	h	HEK293+USC+TCF7L2	n/a	n/a	n/a	3	n/a,n/a/,HEK293+USC+TCF7L2,
368	h	HEK293-T-REx+USC+ZNF263	n/a	n/a	n/a	3	n/a,n/a/,HEK293-T-REx+USC+ZNF263,
369	H	HeLa-S3+USC+AP-2alpha	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+AP-2alpha,
370	H	HeLa-S3+USC+AP-2gamma	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+AP-2gamma,
371	H	HeLa-S3+Stanford+BAF155	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+BAF155,
372	H	HeLa-S3+Stanford+BAF170	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+BAF170,
373	H	HeLa-S3+Harvard+BDP1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+BDP1,
374	H	HeLa-S3+Stanford+BRCA1_(A300-000A)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+BRCA1_(A300-000A),
375	H	HeLa-S3+Harvard+BRF1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+BRF1,
376	H	HeLa-S3+Harvard+BRF2	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Harvard+BRF2,
377	H	HeLa-S3+Yale+Brg1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Yale+Brg1,
378	H	HeLa-S3+Stanford+CEBPB	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+CEBPB,
379	H	HeLa-S3+Yale+c-Fos	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Yale+c-Fos,
380	H	HeLa-S3+Stanford+CHD2_(AB68301)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+CHD2_(AB68301),
381	H	HeLa-S3+Stanford+c-Jun	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+c-Jun,
382	H	HeLa-S3+Yale+c-Myc	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Yale+c-Myc,
383	H	HeLa-S3+Stanford+COREST_(sc-30189)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+COREST_(sc-30189),
384	H	HeLa-S3+USC+E2F1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+E2F1,
385	H	HeLa-S3+USC+E2F4	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+E2F4,
386	H	HeLa-S3+USC+E2F6	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+E2F6,
387	H	HeLa-S3+Stanford+ELK1_(1277-1)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+ELK1_(1277-1),
388	H	HeLa-S3+USC+ELK4	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+ELK4,
389	H	HeLa-S3+Stanford+GTF2F1_(AB28179)	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+GTF2F1_(AB28179),
390	H	HeLa-S3+USC+HA-E2F1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+USC+HA-E2F1,
391	H	HeLa-S3+Stanford+Ini1	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+Ini1,
392	H	HeLa-S3+Stanford+IRF3	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+IRF3,
393	H	HeLa-S3+Stanford+JunD	n/a	n/a	n/a	3	n/a,n/a/,HeLa-S3+Stanford+JunD,
